用户名,付款金额
user-137868,7965.86594460822
user-273379,7960.13
user-112172,7959.759774073074
user-190182,7959.37
user-154578,7958.7
user-278724,7949.259392326904
user-184256,7947.349999999999
user-156655,7942.29
user-196934,7940.1
user-232070,7932.804560158958
user-155672,7926.245939018934
user-248115,7923.704317874928
user-227563,7919.02
user-123027,7916.669692089766
user-148224,7916.475235861963
user-163190,7913.209953152618
user-214799,7908.75
user-186452,7908.63
user-174098,7903.85
user-197154,7902.25
user-265175,7900.888646423409
user-130945,7900.408349197897
user-178367,7897.59
user-200903,7896.04
user-126124,7873.34933036054
user-231826,7870.736677867424
user-136889,7863.12
user-195826,7855.58
user-295572,7851.57
user-113254,7845.174037968363
user-173928,7840.08
user-150811,7815.406338761221
user-160558,7812.7300000000005
user-288314,7810.732801597151
user-108455,7809.389645838504
user-274652,7808.253518351481
user-163528,7804.646893090143
user-273399,7797.423863990656
user-213074,7795.539109753459
user-119763,7788.98
user-196073,7788.34
user-267866,7788.15339808482
user-116052,7787.840670038109
user-187967,7785.215567597284
user-177372,7783.679999999999
user-202200,7777.903120807861
user-266276,7776.76624931311
user-140641,7776.397469413334
user-100457,7776.36
user-290165,7775.77
user-278194,7768.473577681518
user-294774,7766.16
user-183388,7765.8580670953015
user-163282,7763.035116829674
user-180397,7757.37890140367
user-117818,7754.19
user-186650,7753.837950857532
user-124061,7750.37
user-117874,7745.0
user-123902,7744.42
user-118834,7743.884678083808
user-162673,7743.838580400065
user-102250,7743.5599999999995
user-292496,7737.11
user-137594,7733.472456118484
user-106105,7732.97
user-126972,7729.68
user-209855,7719.89
user-104222,7718.792627625538
user-219715,7710.45
user-295454,7703.349401357839
user-172688,7697.0599999999995
user-176364,7695.36
user-116902,7691.3
user-286355,7691.3
user-120377,7690.21
user-244089,7683.961139459176
user-187260,7681.76
user-126147,7675.891845203802
user-160034,7672.82
user-105597,7672.200000000001
user-133138,7671.507934387208
user-165636,7667.2
user-186747,7660.57
user-139520,7659.550755402607
user-111097,7650.2
user-159383,7647.37
user-123394,7646.316130879671
user-207974,7645.52
user-109718,7636.4163264539175
user-166762,7634.847620140198
user-122938,7634.009368657338
user-150049,7615.38
user-223542,7613.82
user-150482,7613.5599999999995
user-141310,7612.7
user-264493,7609.22
user-185066,7605.0599999999995
user-163543,7603.681727412525
user-101723,7599.746947682319
user-278067,7595.28
user-206216,7592.92
user-137081,7578.079267751719
user-247817,7575.745313483662
user-151191,7573.17
user-126927,7572.27
user-292249,7571.8099999999995
user-103607,7569.93
user-139781,7565.0199999999995
user-136969,7562.994226449891
user-245740,7561.84
user-218311,7557.850192145553
user-222326,7556.51
user-190117,7554.335908502833
user-127752,7553.482282622058
user-100761,7553.0
user-289114,7547.713601225239
user-178430,7546.537510059527
user-204260,7545.279451934942
user-110937,7544.15
user-176765,7543.66
user-263220,7543.63
user-146448,7541.23
user-151168,7535.700000000001
user-141821,7533.579999999999
user-178898,7531.469999999999
user-192039,7527.03
user-190928,7523.17
user-139713,7522.92
user-218673,7522.290000000001
user-102249,7520.26
user-161217,7518.953079532772
user-160827,7516.46
user-239670,7514.47
user-166915,7511.5897445441215
user-128265,7508.74
user-281053,7507.1900000000005
user-107370,7506.727408805701
user-172256,7502.281728184844
user-264579,7501.64
user-166009,7501.215024774385
user-167853,7500.879999999999
user-108116,7500.75
user-117063,7500.299999999999
user-133064,7499.2699999999995
user-276761,7498.21
user-160545,7495.360000000001
user-121091,7493.64
user-180837,7488.820000000001
user-234845,7472.67
user-146881,7469.89
user-100033,7468.33
user-149925,7460.879999999999
user-115736,7456.472656409282
user-166889,7456.07
user-172764,7453.253887839033
user-102856,7447.632361485498
user-188496,7447.243512146869
user-298543,7446.945233822231
user-221587,7445.71
user-135146,7444.099999999999
user-155133,7443.07
user-247935,7440.84
user-293953,7440.347754263519
user-177513,7434.44
user-192544,7432.023774378068
user-191909,7429.07787866564
user-163171,7428.987627832405
user-114662,7423.370372023073
user-129464,7421.6
user-228421,7420.650105652964
user-135089,7415.58
user-178370,7411.868925694716
user-206203,7409.310330205836
user-114831,7399.74
user-284522,7393.81439597168
user-119208,7389.88
user-190692,7381.41
user-112882,7380.49
user-117737,7379.722346335904
user-137481,7378.46
user-215649,7377.1
user-289270,7377.1
user-281941,7371.11
user-140180,7370.52
user-111630,7363.557490564904
user-180403,7361.201778850386
user-180813,7353.139999999999
user-177927,7349.99
user-109595,7344.42
user-253680,7343.713596470484
user-103924,7342.34
user-265023,7341.622810036202
user-121002,7335.73
user-182785,7325.530000000001
user-189202,7323.87
user-166795,7322.52
user-278702,7320.88
user-102733,7313.71
user-222586,7311.552215719071
user-177694,7310.72
user-199770,7310.5599999999995
user-212562,7305.081348226086
user-165347,7302.87
user-151383,7302.689634647925
user-153827,7295.652893442428
user-112424,7295.23
user-102720,7293.21
user-148338,7289.35
user-128318,7284.06
user-139328,7279.2
user-226665,7275.9
user-113122,7274.16
user-202904,7274.04
user-273338,7272.57
user-113323,7270.66
user-193576,7269.716842919457
user-251101,7269.507963302081
user-163058,7266.75835919387
user-298447,7263.60846124431
user-117158,7263.556145520544
user-237438,7259.101774205262
user-157296,7259.030056515327
user-113076,7255.84
user-265154,7252.071390893584
user-203703,7250.07
user-172293,7249.97
user-217111,7248.324866325758
user-179996,7245.28
user-107725,7244.274198794534
user-251834,7238.8706634771215
user-192885,7238.11
user-243735,7235.447428422377
user-184199,7227.32
user-261058,7224.52
user-133297,7224.35
user-214500,7222.159296548432
user-126446,7221.3099999999995
user-185750,7214.379999999999
user-268055,7211.924745243622
user-155317,7210.21
user-187957,7204.8529274297525
user-196448,7198.16
user-199094,7193.58
user-175189,7191.99
user-167000,7187.97
user-122022,7178.490000000001
user-196011,7175.07
user-208762,7174.207451605837
user-118463,7172.360000000001
user-110675,7171.226647313363
user-134681,7169.220293269012
user-171552,7160.349999999999
user-191149,7155.392320975784
user-131357,7151.65
user-152506,7151.377710724692
user-101261,7150.25
user-184510,7149.68
user-229646,7145.05
user-145681,7144.27
user-103742,7143.92
user-112804,7141.21
user-188201,7140.66
user-238742,7139.38
user-297076,7139.348105405613
user-134674,7138.491546507585
user-286855,7137.31
user-253825,7136.59
user-157650,7134.91
user-150732,7124.38121802426
user-268259,7120.61
user-185212,7118.208597394452
user-161422,7118.071033812655
user-158442,7115.83
user-186499,7114.81
user-243254,7111.81
user-164981,7108.17346148891
user-160791,7108.14
user-154882,7106.8
user-248443,7100.066896802032
user-222565,7098.93
user-105930,7098.686955932643
user-199614,7098.29
user-253292,7095.87
user-178489,7086.719999999999
user-149484,7085.72
user-151003,7085.54
user-223910,7084.21
user-127126,7081.79
user-274052,7081.67
user-104910,7078.652049920473
user-140724,7070.19
user-173752,7054.5
user-126196,7051.13
user-243706,7050.580649062996
user-248066,7042.968526316777
user-205552,7042.865719737567
user-139775,7041.98
user-204080,7041.4
user-100410,7038.44
user-148294,7036.35
user-178985,7036.08
user-240771,7027.858719395047
user-244041,7025.559284736117
user-194284,7022.860000000001
user-149917,7022.251096782531
user-147681,7021.849999999999
user-191018,7019.82
user-115333,7014.34
user-176790,7008.824720008496
user-275905,7004.38362452159
user-105660,7001.6
user-184171,6999.311619531055
user-145113,6994.22
user-224391,6994.132693502276
user-263655,6992.663416257236
user-291012,6988.38
user-247556,6986.634058700169
user-106629,6982.8099999999995
user-210896,6979.86
user-164500,6979.679999999999
user-266173,6975.206305269207
user-167082,6974.209999999999
user-183034,6971.97
user-118557,6970.834126584059
user-180570,6968.263965484749
user-167517,6965.422814553737
user-172812,6964.04
user-133665,6959.280000000001
user-232637,6959.190287632682
user-136392,6956.44
user-173849,6955.908624070395
user-279335,6954.372732055041
user-195692,6954.17
user-124541,6952.43
user-138834,6951.91
user-138492,6948.627234235322
user-172965,6946.86
user-151049,6946.42
user-256891,6936.47
user-106672,6936.04
user-216025,6934.357315549546
user-127800,6933.11
user-196832,6932.03
user-256067,6925.9444429735195
user-113845,6924.14
user-145380,6923.57
user-136430,6922.089278252329
user-293328,6920.809614123626
user-225062,6918.985911527443
user-149620,6916.83
user-240627,6915.476232273634
user-219497,6913.84
user-166897,6913.45
user-143309,6910.22
user-162125,6910.005558321312
user-144663,6909.121229826684
user-158530,6907.24
user-106546,6906.88
user-199354,6906.25
user-100287,6904.58
user-197052,6904.45
user-141839,6903.25
user-197191,6901.980549155661
user-146030,6898.409771119761
user-127425,6896.148005316673
user-267145,6894.73
user-242027,6892.53
user-143731,6891.893307144539
user-188061,6887.61
user-269719,6885.85
user-187862,6883.78
user-177824,6882.932435783807
user-114226,6878.860000000001
user-104856,6871.0
user-297689,6870.97
user-188203,6869.79841428634
user-135165,6868.56
user-168559,6867.43
user-115894,6861.78
user-172015,6858.78
user-176111,6858.727467427792
user-190978,6857.93
user-264149,6857.32
user-127136,6855.9954945275185
user-151307,6852.382997692162
user-130685,6850.902030295576
user-125290,6847.861688443126
user-138840,6847.824072598882
user-155047,6846.75
user-192168,6841.33867274799
user-166438,6840.940316039231
user-291092,6837.03
user-154469,6836.200489704461
user-181283,6835.02
user-292621,6832.649875031728
user-118040,6830.549999999999
user-297783,6830.16
user-196465,6827.53
user-155449,6827.209999999999
user-235774,6825.818168287862
user-121664,6824.549999999999
user-146988,6820.489478537465
user-148902,6820.46
user-256231,6820.06
user-177080,6819.780000000001
user-154924,6818.52
user-187056,6814.54
user-119378,6813.26827281625
user-189703,6812.639999999999
user-219681,6811.5
user-110176,6810.76
user-111955,6809.81
user-182496,6807.400000000001
user-179057,6807.0524775469385
user-272756,6806.226204834271
user-192369,6804.38
user-158546,6798.650000000001
user-130487,6795.98040270223
user-103766,6795.02
user-142777,6790.74
user-194858,6789.459481781599
user-120656,6789.276011189687
user-165385,6788.551963032645
user-170824,6781.82
user-179329,6781.27
user-139678,6780.454103705344
user-113638,6779.65
user-121353,6777.202393591359
user-231178,6776.39
user-289670,6774.15
user-138626,6768.744396107921
user-200364,6764.581310810895
user-245061,6763.88
user-152098,6761.366453769708
user-231338,6759.59
user-107938,6758.86
user-168943,6757.781397526847
user-185117,6754.75
user-101641,6753.58
user-105755,6753.51
user-203688,6751.784902057518
user-192075,6751.6900000000005
user-181189,6748.76
user-112597,6744.91
user-124419,6743.410593813938
user-193823,6742.416020610064
user-168750,6742.26
user-179048,6741.86
user-110210,6741.15
user-296049,6738.772690935468
user-170786,6734.291076933005
user-275277,6731.11
user-124900,6727.28
user-209650,6726.814693231401
user-185490,6725.66
user-166305,6724.619497450541
user-189880,6724.01
user-156632,6722.14
user-258214,6716.11
user-194196,6715.146914642277
user-145785,6713.66
user-105285,6711.898689920971
user-129086,6711.036324067971
user-121062,6709.78144868123
user-157053,6707.830000000001
user-167591,6706.610000000001
user-195660,6702.24
user-190375,6700.062481776147
user-185723,6698.85
user-109078,6697.4
user-116347,6697.299999999999
user-198039,6694.55
user-115543,6694.260823952679
user-134929,6691.23
user-194907,6683.107915164383
user-187180,6682.46
user-127513,6681.42
user-295812,6680.549109070186
user-109686,6678.75436173265
user-159831,6678.33
user-123966,6677.26
user-285431,6672.35
user-236549,6669.158335927211
user-127915,6664.79
user-121235,6663.92
user-109885,6663.64
user-201484,6663.24
user-109385,6660.208028460125
user-181284,6658.183176981133
user-196567,6655.668331768323
user-288980,6653.194719933033
user-152140,6652.32
user-195999,6652.120376541968
user-132054,6651.3
user-177065,6646.534735020342
user-158915,6641.610000000001
user-200390,6639.64
user-153444,6636.96
user-185139,6636.34
user-122067,6635.700000000001
user-182499,6632.209999999999
user-118217,6629.67
user-266976,6627.71
user-149108,6626.58172552031
user-142758,6623.9400000000005
user-161570,6617.79
user-143151,6615.24
user-124202,6613.61
user-133881,6613.17
user-173235,6611.46978397264
user-163568,6610.64
user-180997,6607.02
user-171939,6603.77505801325
user-133221,6601.91
user-192328,6601.45
user-121408,6599.648137068015
user-129964,6599.41
user-298751,6598.8
user-194932,6597.913063178883
user-198298,6597.49
user-123391,6597.24
user-132998,6591.71
user-190342,6591.694690394565
user-275328,6589.030000000001
user-121099,6587.41
user-103441,6584.64
user-205357,6583.287307741145
user-166573,6581.74
user-162604,6581.719999999999
user-185198,6581.55
user-154265,6581.48
user-118587,6581.469999999999
user-198290,6579.4986233561485
user-181148,6579.17
user-130703,6578.400000000001
user-126857,6572.96059242619
user-140239,6572.64
user-257313,6572.18
user-158661,6569.15
